"season","week","game_id","game_date","schedule_status","true_home","home_team","away_team","point_diff","spread_line"
2002,1,2002090803,2002-09-08,"A",1,"TEN","PHI",3,2
2002,1,2002090812,2002-09-08,"A",1,"CHI","MIN",4,4.5
2002,1,2002090802,2002-09-08,"A",1,"GB","ATL",3,7
2002,1,2002090804,2002-09-08,"A",1,"CAR","BAL",3,0
2002,1,2002090811,2002-09-08,"A",1,"DEN","LA",7,-3
2002,1,2002090806,2002-09-08,"A",1,"MIA","DET",28,9.5
2002,1,2002090810,2002-09-08,"A",1,"CLE","KC",-1,2
2002,1,2002090500,2002-09-05,"A",1,"NYG","SF",-3,-4
2002,1,2002090900,2002-09-09,"A",1,"NE","PIT",16,-2.5
2002,1,2002090800,2002-09-08,"A",1,"WAS","ARI",8,6
2002,1,2002090801,2002-09-08,"A",1,"BUF","NYJ",-6,-3
2002,1,2002090808,2002-09-08,"A",1,"JAX","IND",-3,-3.5
2002,1,2002090805,2002-09-08,"A",1,"CIN","LAC",-28,3
2002,1,2002090809,2002-09-08,"A",1,"LV","SEA",14,7.5
2002,1,2002090813,2002-09-08,"A",1,"HOU","DAL",9,-8.5
2002,1,2002090807,2002-09-08,"A",1,"TB","NO",-6,6
2002,2,2002091503,2002-09-15,"A",1,"DAL","TEN",8,-3.5
2002,2,2002091512,2002-09-15,"A",1,"NYJ","NE",-37,1
2002,2,2002091505,2002-09-15,"A",1,"SEA","ARI",-11,4
2002,2,2002091506,2002-09-15,"A",1,"NO","GB",15,-2.5
2002,2,2002091507,2002-09-15,"A",1,"LA","NYG",-5,12
2002,2,2002091600,2002-09-16,"A",1,"WAS","PHI",-30,-3
2002,2,2002091500,2002-09-15,"A",1,"ATL","CHI",-1,2.5
2002,2,2002091504,2002-09-15,"A",1,"CAR","DET",24,3
2002,2,2002091510,2002-09-15,"A",1,"IND","MIA",-8,0
2002,2,2002091509,2002-09-15,"A",1,"MIN","BUF",-6,3.5
2002,2,2002091514,2002-09-15,"A",1,"PIT","LV",-13,4
2002,2,2002091513,2002-09-15,"A",1,"LAC","HOU",21,13.5
2002,2,2002091511,2002-09-15,"A",1,"SF","DEN",-10,3.5
2002,2,2002091502,2002-09-15,"A",1,"CLE","CIN",13,3.5
2002,2,2002091508,2002-09-15,"A",1,"KC","JAX",-7,3.5
2002,2,2002091501,2002-09-15,"A",1,"BAL","TB",-25,-4.5
2002,3,2002092205,2002-09-22,"A",1,"ARI","LAC",-8,-2.5
2002,3,2002092200,2002-09-22,"A",1,"MIN","CAR",-7,6.5
2002,3,2002092201,2002-09-22,"A",1,"MIA","NYJ",27,6
2002,3,2002092210,2002-09-22,"A",1,"CHI","NO",-6,-2
2002,3,2002092204,2002-09-22,"A",1,"PHI","DAL",31,10
2002,3,2002092212,2002-09-22,"A",1,"ATL","CIN",27,7
2002,3,2002092208,2002-09-22,"A",1,"NE","KC",3,8.5
2002,3,2002092300,2002-09-23,"A",1,"TB","LA",12,-1.5
2002,3,2002092207,2002-09-22,"A",1,"DET","GB",-6,-7.5
2002,3,2002092209,2002-09-22,"A",1,"NYG","SEA",3,5.5
2002,3,2002092206,2002-09-22,"A",1,"HOU","IND",-20,-10.5
2002,3,2002092203,2002-09-22,"A",1,"DEN","BUF",5,7.5
2002,3,2002092211,2002-09-22,"A",1,"SF","WAS",10,10
2002,3,2002092202,2002-09-22,"A",1,"TEN","CLE",-3,4.5
2002,4,2002092911,2002-09-29,"A",1,"SEA","MIN",25,3
2002,4,2002092909,2002-09-29,"A",1,"LV","TEN",27,6.5
2002,4,2002092903,2002-09-29,"A",1,"ARI","NYG",14,-3
2002,4,2002092905,2002-09-29,"A",1,"CIN","TB",-28,-6.5
2002,4,2002092904,2002-09-29,"A",1,"PIT","CLE",3,6
2002,4,2002092906,2002-09-29,"A",1,"LA","DAL",-3,12
2002,4,2002092908,2002-09-29,"A",1,"PHI","HOU",18,19
2002,4,2002092901,2002-09-29,"A",1,"JAX","NYJ",25,3.5
2002,4,2002093000,2002-09-30,"A",1,"BAL","DEN",11,-9
2002,4,2002092900,2002-09-29,"A",1,"GB","CAR",3,6.5
2002,4,2002092910,2002-09-29,"A",1,"KC","MIA",18,-3
2002,4,2002092912,2002-09-29,"A",1,"DET","NO",5,-9
2002,4,2002092907,2002-09-29,"A",1,"LAC","NE",7,-3
2002,4,2002092902,2002-09-29,"A",1,"BUF","CHI",6,3
2002,5,2002100606,2002-10-06,"A",1,"DAL","NYG",-4,-1.5
2002,5,2002100603,2002-10-06,"A",1,"NYJ","KC",-4,-3
2002,5,2002100601,2002-10-06,"A",1,"TEN","WAS",-17,3.5
2002,5,2002100600,2002-10-06,"A",1,"CAR","ARI",-3,5
2002,5,2002100610,2002-10-06,"A",1,"NO","PIT",3,3
2002,5,2002100608,2002-10-06,"A",1,"BUF","LV",-18,-3
2002,5,2002100607,2002-10-06,"A",1,"JAX","PHI",3,-3
2002,5,2002100605,2002-10-06,"A",1,"DEN","LAC",17,6.5
2002,5,2002100612,2002-10-06,"A",1,"ATL","TB",-14,2.5
2002,5,2002100611,2002-10-06,"A",1,"CLE","BAL",-5,6
2002,5,2002100700,2002-10-07,"A",1,"CHI","GB",-13,1
2002,5,2002100602,2002-10-06,"A",1,"IND","CIN",7,13.5
2002,5,2002100604,2002-10-06,"A",1,"MIA","NE",13,3
2002,5,2002100609,2002-10-06,"A",1,"SF","LA",24,6
2002,6,2002101309,2002-10-13,"A",1,"LA","LV",15,-7
2002,6,2002101305,2002-10-13,"A",1,"TB","CLE",14,7.5
2002,6,2002101310,2002-10-13,"A",1,"NE","GB",-18,4.5
2002,6,2002101306,2002-10-13,"A",1,"DAL","CAR",1,2
2002,6,2002101400,2002-10-14,"A",1,"SEA","SF",-7,-3
2002,6,2002101302,2002-10-13,"A",1,"IND","BAL",2,6.5
2002,6,2002101301,2002-10-13,"A",1,"WAS","NO",-16,-1.5
2002,6,2002101303,2002-10-13,"A",1,"CIN","PIT",-27,-6.5
2002,6,2002101311,2002-10-13,"A",1,"DEN","MIA",-2,3.5
2002,6,2002101307,2002-10-13,"A",1,"LAC","KC",1,3
2002,6,2002101300,2002-10-13,"A",1,"NYG","ATL",-7,6
2002,6,2002101304,2002-10-13,"A",1,"HOU","BUF",-7,-7
2002,6,2002101312,2002-10-13,"A",1,"TEN","JAX",9,-1.5
2002,6,2002101308,2002-10-13,"A",1,"MIN","DET",7,4.5
2002,7,2002102007,2002-10-20,"A",1,"LV","LAC",-6,7
2002,7,2002102006,2002-10-20,"A",1,"KC","DEN",-3,-3
2002,7,2002102009,2002-10-20,"A",1,"ARI","DAL",3,3.5
2002,7,2002102008,2002-10-20,"A",1,"BAL","JAX",7,-1.5
2002,7,2002102012,2002-10-20,"A",1,"LA","SEA",17,6.5
2002,7,2002102005,2002-10-20,"A",1,"CLE","HOU",17,8.5
2002,7,2002102010,2002-10-20,"A",1,"NYJ","MIN",13,3
2002,7,2002102011,2002-10-20,"A",1,"GB","WAS",21,7
2002,7,2002102002,2002-10-20,"A",1,"ATL","CAR",30,4
2002,7,2002102004,2002-10-20,"A",1,"DET","CHI",3,-3
2002,7,2002102100,2002-10-21,"A",1,"PIT","IND",18,4.5
2002,7,2002102001,2002-10-20,"A",1,"NO","SF",8,1.5
2002,7,2002102003,2002-10-20,"A",1,"PHI","TB",10,3
2002,7,2002102000,2002-10-20,"A",1,"MIA","BUF",-13,6
2002,8,2002102705,2002-10-27,"A",1,"SF","ARI",10,8.5
2002,8,2002102712,2002-10-27,"A",1,"DAL","SEA",-3,2
2002,8,2002102703,2002-10-27,"A",1,"CIN","TEN",-6,-4.5
2002,8,2002102701,2002-10-27,"A",1,"CAR","TB",-3,-8
2002,8,2002102800,2002-10-28,"A",1,"PHI","NYG",14,7
2002,8,2002102711,2002-10-27,"A",1,"WAS","IND",5,1
2002,8,2002102709,2002-10-27,"A",1,"JAX","HOU",-2,11
2002,8,2002102710,2002-10-27,"A",1,"BAL","PIT",-13,-3
2002,8,2002102706,2002-10-27,"A",1,"BUF","DET",7,7.5
2002,8,2002102702,2002-10-27,"A",1,"MIN","CHI",18,2
2002,8,2002102704,2002-10-27,"A",1,"NYJ","CLE",-3,3
2002,8,2002102708,2002-10-27,"A",1,"KC","LV",10,-2.5
2002,8,2002102707,2002-10-27,"A",1,"NE","DEN",-8,3
2002,8,2002102700,2002-10-27,"A",1,"NO","ATL",-2,3.5
2002,9,2002110300,2002-11-03,"A",1,"ATL","BAL",3,7
2002,9,2002110307,2002-11-03,"A",1,"ARI","LA",-13,-5
2002,9,2002110310,2002-11-03,"A",1,"CHI","PHI",-6,-7
2002,9,2002110304,2002-11-03,"A",1,"DET","DAL",2,3
2002,9,2002110308,2002-11-03,"A",1,"BUF","NE",-31,3
2002,9,2002110305,2002-11-03,"A",1,"LV","SF",-3,3
2002,9,2002110301,2002-11-03,"A",1,"IND","TEN",-8,3
2002,9,2002110400,2002-11-04,"A",1,"GB","MIA",14,4.5
2002,9,2002110302,2002-11-03,"A",1,"HOU","CIN",-35,2.5
2002,9,2002110306,2002-11-03,"A",1,"TB","MIN",14,7.5
2002,9,2002110303,2002-11-03,"A",1,"LAC","NYJ",-31,8.5
2002,9,2002110309,2002-11-03,"A",1,"SEA","WAS",-11,2
2002,9,2002110311,2002-11-03,"A",1,"NYG","JAX",7,3
2002,9,2002110312,2002-11-03,"A",1,"CLE","PIT",-3,-3.5
2002,10,2002111012,2002-11-10,"A",1,"MIN","NYG",-7,-1.5
2002,10,2002111005,2002-11-10,"A",1,"JAX","WAS",19,1.5
2002,10,2002111100,2002-11-11,"A",1,"DEN","LV",-24,6
2002,10,2002111006,2002-11-10,"A",1,"TEN","HOU",7,9
2002,10,2002111002,2002-11-10,"A",1,"BAL","CIN",11,4
2002,10,2002111010,2002-11-10,"A",1,"CAR","NO",-10,-4
2002,10,2002111001,2002-11-10,"A",1,"LA","LAC",4,6
2002,10,2002111007,2002-11-10,"A",1,"SF","KC",4,5
2002,10,2002111009,2002-11-10,"A",1,"CHI","NE",-3,-5
2002,10,2002111000,2002-11-10,"A",1,"PIT","ATL",0,5.5
2002,10,2002111003,2002-11-10,"A",1,"ARI","SEA",-21,3
2002,10,2002111011,2002-11-10,"A",1,"NYJ","MIA",3,2.5
2002,10,2002111004,2002-11-10,"A",1,"GB","DET",26,10.5
2002,10,2002111008,2002-11-10,"A",1,"PHI","IND",-22,9.5
2002,11,2002111706,2002-11-17,"A",1,"CIN","CLE",-7,-3
2002,11,2002111703,2002-11-17,"A",1,"NYG","WAS",2,3.5
2002,11,2002111704,2002-11-17,"A",1,"KC","BUF",1,3.5
2002,11,2002111708,2002-11-17,"A",1,"IND","DAL",17,6.5
2002,11,2002111701,2002-11-17,"A",1,"TEN","PIT",8,-3
2002,11,2002111800,2002-11-18,"A",1,"LA","CHI",5,10.5
2002,11,2002111709,2002-11-17,"A",1,"SEA","DEN",-22,-5.5
2002,11,2002111700,2002-11-17,"A",1,"PHI","ARI",24,12
2002,11,2002111713,2002-11-17,"A",1,"DET","NYJ",-17,-3
2002,11,2002111705,2002-11-17,"A",1,"TB","CAR",13,8
2002,11,2002111714,2002-11-17,"A",1,"LV","NE",7,4.5
2002,11,2002111712,2002-11-17,"A",1,"ATL","NO",7,1.5
2002,11,2002111702,2002-11-17,"A",1,"MIA","BAL",19,5
2002,11,2002111710,2002-11-17,"A",1,"MIN","GB",10,-6.5
2002,11,2002111707,2002-11-17,"A",1,"LAC","SF",3,-2.5
2002,11,2002111711,2002-11-17,"A",1,"HOU","JAX",-3,-6.5
2002,12,2002112413,2002-11-24,"A",1,"NE","MIN",7,8
2002,12,2002112412,2002-11-24,"A",1,"DEN","IND",-3,6
2002,12,2002112409,2002-11-24,"A",1,"TB","GB",14,3
2002,12,2002112407,2002-11-24,"A",1,"CHI","DET",3,5
2002,12,2002112400,2002-11-24,"A",1,"CAR","ATL",-41,-3.5
2002,12,2002112408,2002-11-24,"A",1,"HOU","NYG",2,-5.5
2002,12,2002112414,2002-11-24,"A",1,"ARI","LV",-21,-9.5
2002,12,2002112405,2002-11-24,"A",1,"SEA","KC",7,-3.5
2002,12,2002112401,2002-11-24,"A",1,"MIA","LAC",27,4
2002,12,2002112403,2002-11-24,"A",1,"BAL","TEN",1,-2.5
2002,12,2002112411,2002-11-24,"A",1,"DAL","JAX",2,-2.5
2002,12,2002112410,2002-11-24,"A",1,"WAS","LA",3,-3.5
2002,12,2002112404,2002-11-24,"A",1,"PIT","CIN",8,10.5
2002,12,2002112406,2002-11-24,"A",1,"NO","CLE",-9,5.5
2002,12,2002112402,2002-11-24,"A",1,"NYJ","BUF",18,3
2002,12,2002112500,2002-11-25,"A",1,"SF","PHI",-21,7
2002,13,2002112800,2002-11-28,"A",1,"DET","NE",-8,-6
2002,13,2002120104,2002-12-01,"A",1,"CIN","BAL",-4,-2.5
2002,13,2002120108,2002-12-01,"A",1,"GB","CHI",10,9.5
2002,13,2002112801,2002-11-28,"A",1,"DAL","WAS",7,-1
2002,13,2002120106,2002-12-01,"A",1,"CLE","CAR",-7,7.5
2002,13,2002120110,2002-12-01,"A",1,"BUF","MIA",17,-2
2002,13,2002120102,2002-12-01,"A",1,"MIN","ATL",-6,-3.5
2002,13,2002120111,2002-12-01,"A",1,"PHI","LA",7,-2
2002,13,2002120109,2002-12-01,"A",1,"SF","SEA",7,8.5
2002,13,2002120112,2002-12-01,"A",1,"NO","TB",3,-1.5
2002,13,2002120105,2002-12-01,"A",1,"LAC","DEN",3,-3
2002,13,2002120107,2002-12-01,"A",1,"IND","HOU",16,11.5
2002,13,2002120101,2002-12-01,"A",1,"JAX","PIT",-2,-3
2002,13,2002120103,2002-12-01,"A",1,"NYG","TEN",-3,3
2002,13,2002120200,2002-12-02,"A",1,"LV","NYJ",6,6
2002,13,2002120100,2002-12-01,"A",1,"KC","ARI",49,9
2002,14,2002120812,2002-12-08,"A",1,"WAS","NYG",-6,3
2002,14,2002120801,2002-12-08,"A",1,"KC","LA",39,4.5
2002,14,2002120811,2002-12-08,"A",1,"LAC","LV",-20,-3.5
2002,14,2002120805,2002-12-08,"A",1,"BAL","NO",-12,-2
2002,14,2002120813,2002-12-08,"A",1,"GB","MIN",4,9.5
2002,14,2002120807,2002-12-08,"A",1,"SEA","PHI",-7,-3
2002,14,2002120804,2002-12-08,"A",1,"CAR","CIN",21,3
2002,14,2002120800,2002-12-08,"A",1,"TB","ATL",24,3.5
2002,14,2002120806,2002-12-08,"A",1,"JAX","CLE",-1,2.5
2002,14,2002120900,2002-12-09,"A",1,"MIA","CHI",18,10.5
2002,14,2002120803,2002-12-08,"A",1,"ARI","DET",3,-1
2002,14,2002120808,2002-12-08,"A",1,"PIT","HOU",-18,14
2002,14,2002120810,2002-12-08,"A",1,"TEN","IND",10,-1
2002,14,2002120814,2002-12-08,"A",1,"DAL","SF",-4,-4.5
2002,14,2002120802,2002-12-08,"A",1,"NE","BUF",10,3.5
2002,14,2002120809,2002-12-08,"A",1,"NYJ","DEN",6,-1.5
2002,15,2002121500,2002-12-15,"A",1,"HOU","BAL",-4,-3
2002,15,2002121513,2002-12-15,"A",1,"LA","ARI",2,11
2002,15,2002121509,2002-12-15,"A",1,"NYG","DAL",30,5
2002,15,2002121503,2002-12-15,"A",1,"DET","TB",-3,-9.5
2002,15,2002121505,2002-12-15,"A",1,"PHI","WAS",13,7.5
2002,15,2002121501,2002-12-15,"A",1,"ATL","SEA",-6,9.5
2002,15,2002121508,2002-12-15,"A",1,"NO","MIN",-1,7
2002,15,2002121507,2002-12-15,"A",1,"DEN","KC",7,3.5
2002,15,2002121511,2002-12-15,"A",1,"SF","GB",-6,3
2002,15,2002121502,2002-12-15,"A",1,"PIT","CAR",16,9
2002,15,2002121514,2002-12-15,"A",1,"BUF","LAC",7,3
2002,15,2002121510,2002-12-15,"A",1,"CHI","NYJ",7,-6.5
2002,15,2002121506,2002-12-15,"A",1,"CIN","JAX",-14,-3
2002,15,2002121600,2002-12-16,"A",1,"TEN","NE",17,2.5
2002,15,2002121504,2002-12-15,"A",1,"CLE","IND",-5,-2
2002,15,2002121512,2002-12-15,"A",1,"MIA","LV",6,1.5
2002,16,2002122205,2002-12-22,"A",1,"SEA","LA",20,2.5
2002,16,2002122101,2002-12-21,"A",1,"ARI","SF",-3,-3.5
2002,16,2002122207,2002-12-22,"A",1,"BAL","CLE",-1,2.5
2002,16,2002122204,2002-12-22,"A",1,"ATL","DET",21,10.5
2002,16,2002122200,2002-12-22,"A",1,"GB","BUF",10,6.5
2002,16,2002122210,2002-12-22,"A",1,"IND","NYG",-17,4.5
2002,16,2002122206,2002-12-22,"A",1,"WAS","HOU",16,6.5
2002,16,2002122203,2002-12-22,"A",1,"JAX","TEN",-18,-3
2002,16,2002122202,2002-12-22,"A",1,"CAR","CHI",10,4
2002,16,2002122102,2002-12-21,"A",1,"DAL","PHI",-24,-7
2002,16,2002122209,2002-12-22,"A",1,"LV","DEN",12,3.5
2002,16,2002122208,2002-12-22,"A",1,"CIN","NO",7,-7
2002,16,2002122300,2002-12-23,"A",1,"TB","PIT",-10,4.5
2002,16,2002122211,2002-12-22,"A",1,"NE","NYJ",-13,3.5
2002,16,2002122201,2002-12-22,"A",1,"KC","LAC",2,1.5
2002,16,2002122100,2002-12-21,"A",1,"MIN","MIA",3,-3
2002,17,2002122910,2002-12-29,"A",1,"NE","MIA",3,-2
2002,17,2002122909,2002-12-29,"A",1,"LAC","SEA",-3,3
2002,17,2002122912,2002-12-29,"A",1,"DET","MIN",-2,-3.5
2002,17,2002122908,2002-12-29,"A",1,"WAS","DAL",6,7.5
2002,17,2002122900,2002-12-29,"A",1,"CLE","ATL",8,-2.5
2002,17,2002122800,2002-12-28,"A",1,"NYG","PHI",3,1
2002,17,2002122902,2002-12-29,"A",1,"PIT","BAL",3,8
2002,17,2002122901,2002-12-29,"A",1,"HOU","TEN",-10,-9.5
2002,17,2002122907,2002-12-29,"A",1,"NYJ","GB",25,-1.5
2002,17,2002122911,2002-12-29,"A",1,"CHI","TB",-15,-7
2002,17,2002122906,2002-12-29,"A",1,"BUF","CIN",18,7.5
2002,17,2002122903,2002-12-29,"A",1,"IND","JAX",7,8.5
2002,17,2002122801,2002-12-28,"A",1,"LV","KC",24,8.5
2002,17,2002122904,2002-12-29,"A",1,"NO","CAR",-4,6
2002,17,2002122905,2002-12-29,"A",1,"DEN","ARI",30,13.5
2002,17,2002123000,2002-12-30,"A",1,"LA","SF",11,2
2003,1,2003090700,2003-09-07,"A",1,"DET","ARI",18,3.5
2003,1,2003090702,2003-09-07,"A",1,"CLE","IND",-3,-2
2003,1,2003090706,2003-09-07,"A",1,"GB","MIN",-5,4
2003,1,2003090704,2003-09-07,"A",1,"MIA","HOU",-1,14
2003,1,2003090713,2003-09-07,"A",1,"TEN","LV",5,3.5
2003,1,2003090703,2003-09-07,"A",1,"PIT","BAL",19,4
2003,1,2003090709,2003-09-07,"A",1,"NYG","LA",10,-1
2003,1,2003090712,2003-09-07,"A",1,"SEA","NO",17,3
2003,1,2003090708,2003-09-07,"A",1,"KC","LAC",13,4.5
2003,1,2003090400,2003-09-04,"A",1,"WAS","NYJ",3,3
2003,1,2003090701,2003-09-07,"A",1,"CIN","DEN",-20,-6
2003,1,2003090705,2003-09-07,"A",1,"CAR","JAX",1,4
2003,1,2003090800,2003-09-08,"A",1,"PHI","TB",-17,3
2003,1,2003090707,2003-09-07,"A",1,"BUF","NE",31,1
2003,1,2003090710,2003-09-07,"A",1,"DAL","ATL",-14,2
2003,1,2003090711,2003-09-07,"A",1,"SF","CHI",42,6.5
2003,2,2003091401,2003-09-14,"A",1,"BAL","CLE",20,2.5
2003,2,2003091500,2003-09-15,"A",1,"NYG","DAL",-3,7.5
2003,2,2003091408,2003-09-14,"A",1,"ATL","WAS",-2,3
2003,2,2003091402,2003-09-14,"A",1,"GB","DET",25,7
2003,2,2003091405,2003-09-14,"A",1,"KC","PIT",21,3.5
2003,2,2003091414,2003-09-14,"A",1,"MIN","CHI",11,9
2003,2,2003091403,2003-09-14,"A",1,"NO","HOU",21,8
2003,2,2003091400,2003-09-14,"A",1,"JAX","BUF",-21,-3
2003,2,2003091409,2003-09-14,"A",1,"TB","CAR",-3,9
2003,2,2003091410,2003-09-14,"A",1,"ARI","SEA",-38,-5
2003,2,2003091411,2003-09-14,"A",1,"LV","CIN",3,12
2003,2,2003091407,2003-09-14,"A",1,"IND","TEN",26,2.5
2003,2,2003091404,2003-09-14,"A",1,"NYJ","MIA",-11,-3
2003,2,2003091413,2003-09-14,"A",1,"PHI","NE",-21,4
2003,2,2003091406,2003-09-14,"A",1,"LA","SF",3,3
2003,2,2003091412,2003-09-14,"A",1,"LAC","DEN",-24,-3
2003,3,2003092111,2003-09-21,"A",1,"NE","NYJ",7,6
2003,3,2003092110,2003-09-21,"A",1,"TEN","NO",15,4.5
2003,3,2003092107,2003-09-21,"A",1,"IND","JAX",10,7.5
2003,3,2003092109,2003-09-21,"A",1,"DET","MIN",-10,-4
2003,3,2003092108,2003-09-21,"A",1,"HOU","KC",-28,-7.5
2003,3,2003092100,2003-09-21,"A",1,"ATL","TB",-21,-6.5
2003,3,2003092112,2003-09-21,"A",1,"CIN","PIT",-7,-4.5
2003,3,2003092104,2003-09-21,"A",1,"ARI","GB",7,-7.5
2003,3,2003092105,2003-09-21,"A",1,"SEA","LA",1,3
2003,3,2003092200,2003-09-22,"A",1,"DEN","LV",21,5.5
2003,3,2003092101,2003-09-21,"A",1,"WAS","NYG",-3,1.5
2003,3,2003092102,2003-09-21,"A",1,"LAC","BAL",-14,1.5
2003,3,2003092106,2003-09-21,"A",1,"SF","CLE",-1,7
2003,3,2003092103,2003-09-21,"A",1,"MIA","BUF",10,3
2003,4,2003092807,2003-09-28,"A",1,"CAR","ATL",20,6
2003,4,2003092803,2003-09-28,"A",1,"BUF","PHI",-10,3
2003,4,2003092811,2003-09-28,"A",1,"LV","LAC",3,7
2003,4,2003092804,2003-09-28,"A",1,"PIT","TEN",-17,3.5
2003,4,2003092900,2003-09-29,"A",1,"CHI","GB",-15,-4
2003,4,2003092800,2003-09-28,"A",1,"LA","ARI",24,11.5
2003,4,2003092806,2003-09-28,"A",1,"NO","IND",-34,-1.5
2003,4,2003092801,2003-09-28,"A",1,"CLE","CIN",-7,4.5
2003,4,2003092808,2003-09-28,"A",1,"HOU","JAX",4,-2.5
2003,4,2003092802,2003-09-28,"A",1,"BAL","KC",-7,-3
2003,4,2003092809,2003-09-28,"A",1,"WAS","NE",3,3.5
2003,4,2003092805,2003-09-28,"A",1,"NYJ","DAL",-11,3
2003,4,2003092810,2003-09-28,"A",1,"MIN","SF",28,0
2003,4,2003092812,2003-09-28,"A",1,"DEN","DET",4,12
2003,5,2003100506,2003-10-05,"A",1,"PIT","CLE",-20,7
2003,5,2003100512,2003-10-05,"A",1,"PHI","WAS",2,4.5
2003,5,2003100504,2003-10-05,"A",1,"NE","TEN",8,1
2003,5,2003100510,2003-10-05,"A",1,"GB","SEA",22,1
2003,5,2003100505,2003-10-05,"A",1,"SF","DET",7,7.5
2003,5,2003100503,2003-10-05,"A",1,"CHI","LV",3,-3.5
2003,5,2003100500,2003-10-05,"A",1,"DAL","ARI",17,7.5
2003,5,2003100502,2003-10-05,"A",1,"ATL","MIN",-13,-4.5
2003,5,2003100600,2003-10-06,"A",1,"TB","IND",-3,4.5
2003,5,2003100501,2003-10-05,"A",1,"KC","DEN",1,3.5
2003,5,2003100508,2003-10-05,"A",1,"NYG","MIA",-13,1.5
2003,5,2003100511,2003-10-05,"A",1,"JAX","LAC",6,3
2003,5,2003100509,2003-10-05,"A",1,"CAR","NO",6,7
2003,5,2003100507,2003-10-05,"A",1,"BUF","CIN",6,7
2003,6,2003101204,2003-10-12,"A",1,"WAS","TB",-22,-3.5
2003,6,2003101209,2003-10-12,"A",1,"NE","NYG",11,2.5
2003,6,2003101208,2003-10-12,"A",1,"GB","KC",-6,2.5
2003,6,2003101300,2003-10-13,"A",1,"LA","ATL",36,10
2003,6,2003101200,2003-10-12,"A",1,"IND","CAR",-3,4
2003,6,2003101207,2003-10-12,"A",1,"NO","CHI",7,6.5
2003,6,2003101210,2003-10-12,"A",1,"DAL","PHI",2,1
2003,6,2003101202,2003-10-12,"A",1,"JAX","MIA",-14,-3.5
2003,6,2003101211,2003-10-12,"A",1,"ARI","BAL",-8,-6.5
2003,6,2003101201,2003-10-12,"A",1,"TEN","HOU",21,8.5
2003,6,2003101205,2003-10-12,"A",1,"NYJ","BUF",27,-1
2003,6,2003101203,2003-10-12,"A",1,"CLE","LV",6,3.5
2003,6,2003101212,2003-10-12,"A",1,"DEN","PIT",3,6.5
2003,6,2003101206,2003-10-12,"A",1,"SEA","SF",1,3.5
2003,7,2003101901,2003-10-19,"A",1,"MIN","DEN",8,4
2003,7,2003101911,2003-10-19,"A",1,"BUF","WAS",17,3
2003,7,2003101905,2003-10-19,"A",1,"HOU","NYJ",-5,-3.5
2003,7,2003101909,2003-10-19,"A",1,"ATL","NO",-28,-3
2003,7,2003101903,2003-10-19,"A",1,"NYG","PHI",-4,3
2003,7,2003101900,2003-10-19,"A",1,"CIN","BAL",8,-1
2003,7,2003101902,2003-10-19,"A",1,"MIA","NE",-6,6.5
2003,7,2003101904,2003-10-19,"A",1,"CAR","TEN",-20,0
2003,7,2003101910,2003-10-19,"A",1,"CLE","LAC",-6,3.5
2003,7,2003101908,2003-10-19,"A",1,"LA","GB",10,4
2003,7,2003101912,2003-10-19,"A",1,"SEA","CHI",7,11
2003,7,2003101907,2003-10-19,"A",1,"DET","DAL",-31,-3
2003,7,2003101906,2003-10-19,"A",1,"SF","TB",17,-5
2003,7,2003102000,2003-10-20,"A",1,"LV","KC",-7,-4.5
2003,8,2003102601,2003-10-26,"A",1,"TB","DAL",16,6
2003,8,2003102602,2003-10-26,"A",1,"CHI","DET",8,3
2003,8,2003102605,2003-10-26,"A",1,"IND","HOU",9,13
2003,8,2003102604,2003-10-26,"A",1,"JAX","TEN",-13,-4.5
2003,8,2003102600,2003-10-26,"A",1,"NO","CAR",-3,3
2003,8,2003102610,2003-10-26,"A",1,"PIT","LA",-12,1
2003,8,2003102612,2003-10-26,"A",1,"PHI","NYJ",7,3
2003,8,2003102607,2003-10-26,"A",1,"NE","CLE",6,4.5
2003,8,2003102700,2003-10-27,"A",0,"LAC","MIA",-16,-6.5
2003,8,2003102609,2003-10-26,"A",1,"MIN","NYG",-12,5.5
2003,8,2003102611,2003-10-26,"A",1,"ARI","SF",3,-7
2003,8,2003102606,2003-10-26,"A",1,"KC","BUF",33,5.5
2003,8,2003102608,2003-10-26,"A",1,"BAL","DEN",20,2.5
2003,8,2003102603,2003-10-26,"A",1,"CIN","SEA",3,-3
2003,9,2003110202,2003-11-02,"A",1,"NYJ","NYG",-3,-3.5
2003,9,2003110206,2003-11-02,"A",1,"MIN","GB",-3,5.5
2003,9,2003110205,2003-11-02,"A",1,"ATL","PHI",-7,-6
2003,9,2003110201,2003-11-02,"A",1,"BAL","JAX",7,7
2003,9,2003110203,2003-11-02,"A",1,"CHI","LAC",13,1
2003,9,2003110204,2003-11-02,"A",1,"ARI","CIN",3,-3
2003,9,2003110209,2003-11-02,"A",1,"DET","LV",10,-3.5
2003,9,2003110208,2003-11-02,"A",1,"TB","NO",-3,8
2003,9,2003110300,2003-11-03,"A",1,"DEN","NE",-4,2
2003,9,2003110200,2003-11-02,"A",1,"HOU","CAR",4,-6
2003,9,2003110211,2003-11-02,"A",1,"SEA","PIT",7,5
2003,9,2003110212,2003-11-02,"A",1,"SF","LA",20,-5
2003,9,2003110210,2003-11-02,"A",1,"DAL","WAS",7,6
2003,9,2003110207,2003-11-02,"A",1,"MIA","IND",-6,3
